Country or Area,Year(s),Value
Afghanistan,2012,20.8
Afghanistan,2011,19.0
Afghanistan,2010,20.9
Afghanistan,2009,21.1
Afghanistan,2008,19.1
Afghanistan,2007,10.9
Afghanistan,2006,12.4
Afghanistan,2005,9.2
Afghanistan,2004,10.5
Afghanistan,2003,6.5
Afghanistan,2002,6.7
Albania,2012,47.6
Albania,2011,47.9
Albania,2010,45.4
Albania,2009,47.1
Albania,2008,43.7
Albania,2007,40.8
Albania,2006,43.9
Albania,2005,44.3
Albania,2004,42.0
Albania,2003,35.9
Albania,2002,34.8
Albania,2001,38.2
Albania,2000,36.1
Albania,1999,43.3
Albania,1998,39.5
Albania,1997,39.2
Albania,1996,39.4
Albania,1995,48.1
Algeria,2012,84.1
Algeria,2011,82.0
Algeria,2010,79.2
Algeria,2009,79.4
Algeria,2008,80.0
Algeria,2007,77.1
Algeria,2006,74.4
Algeria,2005,72.7
Algeria,2004,72.4
Algeria,2003,77.8
Algeria,2002,76.5
Algeria,2001,77.4
Algeria,2000,73.3
Algeria,1999,69.4
Algeria,1998,70.3
Algeria,1997,71.0
Algeria,1996,74.7
Algeria,1995,72.2
Andorra,2012,76.6
Andorra,2011,73.6
Andorra,2010,73.5
Andorra,2009,70.1
Andorra,2008,69.9
Andorra,2007,69.8
Andorra,2006,70.4
Andorra,2005,69.1
Andorra,2004,69.2
Andorra,2003,68.6
Andorra,2002,68.8
Andorra,2001,68.8
Andorra,2000,64.8
Andorra,1999,66.2
Andorra,1998,72.0
Andorra,1997,66.2
Andorra,1996,65.2
Andorra,1995,64.4
Angola,2012,62.2
Angola,2011,62.6
Angola,2010,60.5
Angola,2009,61.0
Angola,2008,70.7
Angola,2007,65.4
Angola,2006,66.5
Angola,2005,50.0
Angola,2004,47.9
Angola,2003,42.9
Angola,2002,42.2
Angola,2001,48.3
Angola,2000,49.5
Angola,1999,51.9
Angola,1998,30.1
Angola,1997,47.6
Angola,1996,52.1
Angola,1995,70.6
Antigua and Barbuda,2012,75.4
Antigua and Barbuda,2011,73.8
Antigua and Barbuda,2010,75.4
Antigua and Barbuda,2009,73.3
Antigua and Barbuda,2008,66.4
Antigua and Barbuda,2007,64.6
Antigua and Barbuda,2006,66.0
Antigua and Barbuda,2005,65.6
Antigua and Barbuda,2004,65.0
Antigua and Barbuda,2003,67.0
Antigua and Barbuda,2002,68.4
Antigua and Barbuda,2001,67.3
Antigua and Barbuda,2000,69.0
Antigua and Barbuda,1999,69.3
Antigua and Barbuda,1998,68.0
Antigua and Barbuda,1997,66.0
Antigua and Barbuda,1996,64.2
Antigua and Barbuda,1995,66.5
Argentina,2012,69.2
Argentina,2011,66.5
Argentina,2010,64.0
Argentina,2009,66.0
Argentina,2008,61.8
Argentina,2007,58.3
Argentina,2006,54.7
Argentina,2005,53.5
Argentina,2004,51.5
Argentina,2003,51.7
Argentina,2002,53.6
Argentina,2001,54.0
Argentina,2000,53.9
Argentina,1999,55.1
Argentina,1998,54.2
Argentina,1997,54.5
Argentina,1996,57.7
Argentina,1995,59.8
Armenia,2012,41.9
Armenia,2011,52.2
Armenia,2010,42.1
Armenia,2009,44.2
Armenia,2008,46.5
Armenia,2007,48.7
Armenia,2006,44.8
Armenia,2005,36.3
Armenia,2004,25.5
Armenia,2003,27.3
Armenia,2002,25.2
Armenia,2001,26.8
Armenia,2000,18.2
Armenia,1999,28.4
Armenia,1998,28.6
Armenia,1997,24.4
Armenia,1996,28.0
Armenia,1995,31.1
Australia,2012,66.9
Australia,2011,68.4
Australia,2010,67.8
Australia,2009,68.5
Australia,2008,67.9
Australia,2007,67.5
Australia,2006,66.6
Australia,2005,66.9
Australia,2004,66.7
Australia,2003,66.1
Australia,2002,66.9
Australia,2001,66.3
Australia,2000,66.8
Australia,1999,68.4
Australia,1998,66.4
Australia,1997,66.9
Australia,1996,65.2
Australia,1995,65.8
Austria,2012,75.6
Austria,2011,75.3
Austria,2010,74.7
Austria,2009,76.2
Austria,2008,76.3
Austria,2007,75.8
Austria,2006,75.7
Austria,2005,75.3
Austria,2004,74.7
Austria,2003,74.5
Austria,2002,74.8
Austria,2001,75.1
Austria,2000,75.6
Austria,1999,75.7
Austria,1998,75.3
Austria,1997,75.2
Austria,1996,73.2
Austria,1995,73.5
Azerbaijan,2012,22.8
Azerbaijan,2011,21.6
Azerbaijan,2010,21.9
Azerbaijan,2009,22.9
Azerbaijan,2008,18.9
Azerbaijan,2007,19.2
Azerbaijan,2006,14.0
Azerbaijan,2005,11.2
Azerbaijan,2004,13.0
Azerbaijan,2003,12.6
Azerbaijan,2002,17.7
Azerbaijan,2001,18.9
Azerbaijan,2000,18.6
Azerbaijan,1999,18.4
Azerbaijan,1998,16.6
Azerbaijan,1997,22.5
Azerbaijan,1996,24.3
Azerbaijan,1995,24.0
Bahamas,2012,46.1
Bahamas,2011,45.6
Bahamas,2010,46.7
Bahamas,2009,47.5
Bahamas,2008,45.9
Bahamas,2007,45.0
Bahamas,2006,47.2
Bahamas,2005,44.4
Bahamas,2004,47.8
Bahamas,2003,47.1
Bahamas,2002,47.8
Bahamas,2001,47.9
Bahamas,2000,48.1
Bahamas,1999,47.2
Bahamas,1998,45.5
Bahamas,1997,42.5
Bahamas,1996,40.1
Bahamas,1995,39.9
Bahrain,2012,71.9
Bahrain,2011,69.9
Bahrain,2010,71.3
Bahrain,2009,72.6
Bahrain,2008,73.3
Bahrain,2007,71.0
Bahrain,2006,69.1
Bahrain,2005,68.3
Bahrain,2004,67.4
Bahrain,2003,66.9
Bahrain,2002,66.4
Bahrain,2001,66.7
Bahrain,2000,67.3
Bahrain,1999,68.9
Bahrain,1998,68.5
Bahrain,1997,71.6
Bahrain,1996,69.4
Bahrain,1995,70.2
Bangladesh,2012,34.4
Bangladesh,2011,38.2
Bangladesh,2010,36.5
Bangladesh,2009,36.6
Bangladesh,2008,35.6
Bangladesh,2007,34.4
Bangladesh,2006,36.5
Bangladesh,2005,34.9
Bangladesh,2004,38.8
Bangladesh,2003,37.7
Bangladesh,2002,39.7
Bangladesh,2001,39.9
Bangladesh,2000,39.0
Bangladesh,1999,39.9
Bangladesh,1998,40.8
Bangladesh,1997,42.3
Bangladesh,1996,36.2
Bangladesh,1995,36.1
Barbados,2012,65.6
Barbados,2011,66.0
Barbados,2010,65.0
Barbados,2009,66.7
Barbados,2008,67.5
Barbados,2007,66.7
Barbados,2006,64.8
Barbados,2005,64.4
Barbados,2004,65.1
Barbados,2003,66.1
Barbados,2002,68.8
Barbados,2001,67.6
Barbados,2000,65.8
Barbados,1999,65.4
Barbados,1998,65.4
Barbados,1997,65.2
Barbados,1996,68.3
Barbados,1995,68.0
Belarus,2012,77.2
Belarus,2011,70.5
Belarus,2010,77.7
Belarus,2009,64.0
Belarus,2008,65.1
Belarus,2007,69.2
Belarus,2006,70.2
Belarus,2005,72.9
Belarus,2004,74.7
Belarus,2003,73.8
Belarus,2002,70.5
Belarus,2001,71.6
Belarus,2000,75.5
Belarus,1999,76.5
Belarus,1998,77.0
Belarus,1997,82.3
Belarus,1996,75.3
Belarus,1995,71.1
Belgium,2012,75.9
Belgium,2011,75.9
Belgium,2010,75.1
Belgium,2009,76.1
Belgium,2008,74.9
Belgium,2007,73.4
Belgium,2006,73.8
Belgium,2005,76.1
Belgium,2004,76.0
Belgium,2003,75.2
Belgium,2002,73.8
Belgium,2001,75.4
Belgium,2000,74.6
Belgium,1999,74.6
Belgium,1998,74.8
Belgium,1997,75.4
Belgium,1996,78.2
Belgium,1995,76.8
Belize,2012,64.9
Belize,2011,66.5
Belize,2010,66.0
Belize,2009,66.3
Belize,2008,64.7
Belize,2007,63.5
Belize,2006,60.7
Belize,2005,59.5
Belize,2004,57.1
Belize,2003,57.1
Belize,2002,56.1
Belize,2001,57.5
Belize,2000,52.6
Belize,1999,55.5
Belize,1998,56.8
Belize,1997,57.8
Belize,1996,56.4
Belize,1995,62.0
Benin,2012,51.5
Benin,2011,52.1
Benin,2010,51.2
Benin,2009,53.4
Benin,2008,51.0
Benin,2007,50.8
Benin,2006,50.2
Benin,2005,49.7
Benin,2004,47.7
Benin,2003,47.8
Benin,2002,44.2
Benin,2001,49.3
Benin,2000,44.2
Benin,1999,46.0
Benin,1998,44.2
Benin,1997,42.1
Benin,1996,44.3
Benin,1995,45.0
Bhutan,2012,83.9
Bhutan,2011,83.9
Bhutan,2010,84.6
Bhutan,2009,85.0
Bhutan,2008,86.1
Bhutan,2007,84.8
Bhutan,2006,77.8
Bhutan,2005,74.3
Bhutan,2004,72.5
Bhutan,2003,74.1
Bhutan,2002,83.8
Bhutan,2001,78.4
Bhutan,2000,79.3
Bhutan,1999,75.1
Bhutan,1998,77.0
Bhutan,1997,78.0
Bhutan,1996,79.9
Bhutan,1995,69.2
Bolivia (Plurinational State of),2012,71.8
Bolivia (Plurinational State of),2011,70.8
Bolivia (Plurinational State of),2010,66.2
Bolivia (Plurinational State of),2009,66.1
Bolivia (Plurinational State of),2008,65.1
Bolivia (Plurinational State of),2007,68.2
Bolivia (Plurinational State of),2006,69.9
Bolivia (Plurinational State of),2005,66.2
Bolivia (Plurinational State of),2004,62.6
Bolivia (Plurinational State of),2003,60.1
Bolivia (Plurinational State of),2002,62.8
Bolivia (Plurinational State of),2001,59.3
Bolivia (Plurinational State of),2000,60.1
Bolivia (Plurinational State of),1999,58.1
Bolivia (Plurinational State of),1998,61.2
Bolivia (Plurinational State of),1997,66.0
Bolivia (Plurinational State of),1996,64.4
Bolivia (Plurinational State of),1995,63.8
Bosnia and Herzegovina,2012,71.2
Bosnia and Herzegovina,2011,71.3
Bosnia and Herzegovina,2010,70.9
Bosnia and Herzegovina,2009,70.6
Bosnia and Herzegovina,2008,67.7
Bosnia and Herzegovina,2007,63.7
Bosnia and Herzegovina,2006,60.1
Bosnia and Herzegovina,2005,57.3
Bosnia and Herzegovina,2004,57.2
Bosnia and Herzegovina,2003,68.6
Bosnia and Herzegovina,2002,62.5
Bosnia and Herzegovina,2001,59.9
Bosnia and Herzegovina,2000,56.7
Bosnia and Herzegovina,1999,53.4
Bosnia and Herzegovina,1998,41.9
Bosnia and Herzegovina,1997,43.4
Bosnia and Herzegovina,1996,43.0
Bosnia and Herzegovina,1995,37.2
Botswana,2012,56.4
Botswana,2011,61.7
Botswana,2010,62.8
Botswana,2009,69.2
Botswana,2008,69.6
Botswana,2007,70.4
Botswana,2006,70.6
Botswana,2005,72.7
Botswana,2004,70.1
Botswana,2003,64.1
Botswana,2002,75.4
Botswana,2001,72.2
Botswana,2000,62.2
Botswana,1999,57.8
Botswana,1998,56.5
Botswana,1997,56.5
Botswana,1996,52.5
Botswana,1995,52.4
Brazil,2012,46.4
Brazil,2011,45.7
Brazil,2010,47.0
Brazil,2009,43.6
Brazil,2008,42.8
Brazil,2007,41.8
Brazil,2006,41.7
Brazil,2005,40.1
Brazil,2004,47.0
Brazil,2003,44.4
Brazil,2002,44.6
Brazil,2001,42.3
Brazil,2000,40.3
Brazil,1999,42.7
Brazil,1998,42.6
Brazil,1997,43.0
Brazil,1996,40.5
Brazil,1995,43.0
Brunei Darussalam,2012,91.8
Brunei Darussalam,2011,92.0
Brunei Darussalam,2010,92.2
Brunei Darussalam,2009,92.0
Brunei Darussalam,2008,91.1
Brunei Darussalam,2007,88.7
Brunei Darussalam,2006,86.8
Brunei Darussalam,2005,85.5
Brunei Darussalam,2004,83.7
Brunei Darussalam,2003,83.7
Brunei Darussalam,2002,82.4
Brunei Darussalam,2001,81.1
Brunei Darussalam,2000,86.5
Brunei Darussalam,1999,77.8
Brunei Darussalam,1998,83.8
Brunei Darussalam,1997,81.2
Brunei Darussalam,1996,81.4
Brunei Darussalam,1995,77.9
Bulgaria,2012,56.3
Bulgaria,2011,55.3
Bulgaria,2010,55.7
Bulgaria,2009,55.4
Bulgaria,2008,58.5
Bulgaria,2007,58.2
Bulgaria,2006,57.0
Bulgaria,2005,60.9
Bulgaria,2004,60.8
Bulgaria,2003,62.1
Bulgaria,2002,61.3
Bulgaria,2001,58.4
Bulgaria,2000,60.9
Bulgaria,1999,66.3
Bulgaria,1998,69.9
Bulgaria,1997,71.7
Bulgaria,1996,69.6
Bulgaria,1995,74.0
Burkina Faso,2012,54.3
Burkina Faso,2011,49.5
Burkina Faso,2010,55.4
Burkina Faso,2009,49.4
Burkina Faso,2008,59.1
Burkina Faso,2007,60.3
Burkina Faso,2006,56.9
Burkina Faso,2005,59.5
Burkina Faso,2004,53.7
Burkina Faso,2003,46.4
Burkina Faso,2002,43.9
Burkina Faso,2001,37.4
Burkina Faso,2000,39.6
Burkina Faso,1999,41.2
Burkina Faso,1998,39.9
Burkina Faso,1997,41.1
Burkina Faso,1996,38.4
Burkina Faso,1995,38.7
Burundi,2012,59.5
Burundi,2011,63.3
Burundi,2010,62.4
Burundi,2009,44.4
Burundi,2008,42.7
Burundi,2007,37.7
Burundi,2006,31.2
Burundi,2005,31.8
Burundi,2004,37.2
Burundi,2003,28.4
Burundi,2002,33.5
Burundi,2001,35.3
Burundi,2000,30.7
Burundi,1999,31.2
Burundi,1998,30.8
Burundi,1997,27.3
Burundi,1996,32.2
Burundi,1995,32.2
Cabo Verde,2012,77.4
Cabo Verde,2011,75.5
Cabo Verde,2010,76.8
Cabo Verde,2009,76.4
Cabo Verde,2008,76.7
Cabo Verde,2007,78.7
Cabo Verde,2006,77.5
Cabo Verde,2005,75.1
Cabo Verde,2004,74.9
Cabo Verde,2003,75.0
Cabo Verde,2002,75.3
Cabo Verde,2001,75.4
Cabo Verde,2000,73.3
Cabo Verde,1999,73.7
Cabo Verde,1998,75.0
Cabo Verde,1997,81.6
Cabo Verde,1996,81.7
Cabo Verde,1995,80.4
Cambodia,2012,24.7
Cambodia,2011,22.6
Cambodia,2010,22.5
Cambodia,2009,19.5
Cambodia,2008,18.6
Cambodia,2007,23.7
Cambodia,2006,17.6
Cambodia,2005,22.1
Cambodia,2004,32.4
Cambodia,2003,32.1
Cambodia,2002,23.1
Cambodia,2001,20.1
Cambodia,2000,20.5
Cambodia,1999,18.2
Cambodia,1998,18.2
Cambodia,1997,23.8
Cambodia,1996,25.7
Cambodia,1995,17.0
Cameroon,2012,33.5
Cameroon,2011,34.7
Cameroon,2010,30.1
Cameroon,2009,26.5
Cameroon,2008,20.7
Cameroon,2007,22.6
Cameroon,2006,22.5
Cameroon,2005,23.0
Cameroon,2004,24.4
Cameroon,2003,27.0
Cameroon,2002,26.7
Cameroon,2001,24.2
Cameroon,2000,21.0
Cameroon,1999,18.8
Cameroon,1998,17.7
Cameroon,1997,21.1
Cameroon,1996,17.3
Cameroon,1995,23.3
Canada,2012,70.1
Canada,2011,70.4
Canada,2010,70.8
Canada,2009,70.9
Canada,2008,70.5
Canada,2007,70.2
Canada,2006,69.8
Canada,2005,70.2
Canada,2004,70.3
Canada,2003,70.2
Canada,2002,69.5
Canada,2001,70.0
Canada,2000,70.4
Canada,1999,70.0
Canada,1998,70.6
Canada,1997,70.1
Canada,1996,70.8
Canada,1995,71.3
Central African Republic,2012,49.7
Central African Republic,2011,51.4
Central African Republic,2010,50.2
Central African Republic,2009,41.9
Central African Republic,2008,53.2
Central African Republic,2007,53.5
Central African Republic,2006,48.9
Central African Republic,2005,50.0
Central African Republic,2004,45.4
Central African Republic,2003,48.7
Central African Republic,2002,50.0
Central African Republic,2001,47.6
Central African Republic,2000,50.2
Central African Republic,1999,46.5
Central African Republic,1998,38.0
Central African Republic,1997,39.1
Central African Republic,1996,37.9
Central African Republic,1995,42.3
Chad,2012,31.3
Chad,2011,29.6
Chad,2010,24.8
Chad,2009,21.5
Chad,2008,21.6
Chad,2007,23.3
Chad,2006,32.1
Chad,2005,41.1
Chad,2004,35.6
Chad,2003,46.8
Chad,2002,31.0
Chad,2001,39.8
Chad,2000,42.5
Chad,1999,33.9
Chad,1998,30.7
Chad,1997,35.2
Chad,1996,37.2
Chad,1995,34.7
Chile,2012,48.6
Chile,2011,48.4
Chile,2010,48.1
Chile,2009,47.9
Chile,2008,44.2
Chile,2007,42.5
Chile,2006,41.0
Chile,2005,39.0
Chile,2004,39.1
Chile,2003,38.5
Chile,2002,42.6
Chile,2001,42.8
Chile,2000,43.3
Chile,1999,41.5
Chile,1998,39.8
Chile,1997,38.5
Chile,1996,37.8
Chile,1995,38.2
China,2012,56.0
China,2011,55.9
China,2010,54.3
China,2009,52.5
China,2008,50.0
China,2007,46.9
China,2006,40.7
China,2005,38.8
China,2004,38.0
China,2003,36.2
China,2002,35.8
China,2001,35.6
China,2000,38.3
China,1999,40.9
China,1998,41.8
China,1997,44.2
China,1996,46.6
China,1995,50.5
Colombia,2012,75.8
Colombia,2011,75.2
Colombia,2010,73.6
Colombia,2009,73.4
Colombia,2008,71.0
Colombia,2007,72.6
Colombia,2006,74.2
Colombia,2005,74.2
Colombia,2004,76.0
Colombia,2003,82.7
Colombia,2002,80.3
Colombia,2001,78.7
Colombia,2000,79.3
Colombia,1999,74.5
Colombia,1998,69.9
Colombia,1997,62.5
Colombia,1996,62.1
Colombia,1995,55.1
Comoros,2012,55.9
Comoros,2011,40.2
Comoros,2010,41.2
Comoros,2009,44.2
Comoros,2008,59.0
Comoros,2007,56.7
Comoros,2006,55.0
Comoros,2005,52.2
Comoros,2004,51.6
Comoros,2003,49.2
Comoros,2002,48.3
Comoros,2001,38.7
Comoros,2000,43.8
Comoros,1999,51.7
Comoros,1998,55.0
Comoros,1997,58.5
Comoros,1996,61.5
Comoros,1995,63.3
Congo,2012,73.9
Congo,2011,67.5
Congo,2010,60.5
Congo,2009,50.4
Congo,2008,59.4
Congo,2007,60.9
Congo,2006,63.0
Congo,2005,59.2
Congo,2004,53.6
Congo,2003,49.8
Congo,2002,52.5
Congo,2001,54.8
Congo,2000,57.5
Congo,1999,57.2
Congo,1998,59.3
Congo,1997,61.7
Congo,1996,60.1
Congo,1995,59.3
Cook Islands,2012,91.1
Cook Islands,2011,91.0
Cook Islands,2010,94.2
Cook Islands,2009,94.2
Cook Islands,2008,92.0
Cook Islands,2007,93.2
Cook Islands,2006,92.8
Cook Islands,2005,94.3
Cook Islands,2004,90.4
Cook Islands,2003,91.1
Cook Islands,2002,91.4
Cook Islands,2001,93.4
Cook Islands,2000,90.1
Cook Islands,1999,88.8
Cook Islands,1998,89.9
Cook Islands,1997,89.6
Cook Islands,1996,92.0
Cook Islands,1995,92.4
Costa Rica,2012,74.6
Costa Rica,2011,74.7
Costa Rica,2010,73.5
Costa Rica,2009,72.5
Costa Rica,2008,69.5
Costa Rica,2007,67.2
Costa Rica,2006,69.0
Costa Rica,2005,70.6
Costa Rica,2004,72.5
Costa Rica,2003,75.3
Costa Rica,2002,75.8
Costa Rica,2001,75.2
Costa Rica,2000,78.6
Costa Rica,1999,78.5
Costa Rica,1998,79.0
Costa Rica,1997,76.2
Costa Rica,1996,76.2
Costa Rica,1995,76.5
Côte d’Ivoire,2012,27.5
Côte d’Ivoire,2011,24.5
Côte d’Ivoire,2010,26.5
Côte d’Ivoire,2009,26.5
Côte d’Ivoire,2008,24.5
Côte d’Ivoire,2007,22.4
Côte d’Ivoire,2006,23.1
Côte d’Ivoire,2005,23.4
Côte d’Ivoire,2004,28.2
Côte d’Ivoire,2003,29.0
Côte d’Ivoire,2002,32.1
Côte d’Ivoire,2001,26.1
Côte d’Ivoire,2000,28.5
Côte d’Ivoire,1999,25.7
Côte d’Ivoire,1998,23.4
Côte d’Ivoire,1997,26.5
Côte d’Ivoire,1996,26.8
Côte d’Ivoire,1995,25.9
Croatia,2012,82.3
Croatia,2011,82.5
Croatia,2010,84.8
Croatia,2009,84.9
Croatia,2008,84.9
Croatia,2007,87.0
Croatia,2006,86.1
Croatia,2005,86.0
Croatia,2004,81.1
Croatia,2003,82.6
Croatia,2002,80.1
Croatia,2001,83.3
Croatia,2000,86.1
Croatia,1999,87.3
Croatia,1998,87.0
Croatia,1997,84.5
Croatia,1996,87.6
Croatia,1995,86.5
Cuba,2012,94.2
Cuba,2011,95.0
Cuba,2010,95.2
Cuba,2009,95.8
Cuba,2008,95.4
Cuba,2007,94.9
Cuba,2006,92.3
Cuba,2005,92.0
Cuba,2004,89.1
Cuba,2003,89.5
Cuba,2002,88.1
Cuba,2001,90.4
Cuba,2000,90.8
Cuba,1999,91.2
Cuba,1998,90.6
Cuba,1997,90.7
Cuba,1996,90.5
Cuba,1995,90.2
Cyprus,2012,43.1
Cyprus,2011,43.3
Cyprus,2010,43.3
Cyprus,2009,44.7
Cyprus,2008,41.4
Cyprus,2007,42.6
Cyprus,2006,42.4
Cyprus,2005,41.8
Cyprus,2004,43.8
Cyprus,2003,45.1
Cyprus,2002,45.0
Cyprus,2001,42.4
Cyprus,2000,41.7
Cyprus,1999,42.7
Cyprus,1998,41.9
Cyprus,1997,35.2
Cyprus,1996,34.1
Cyprus,1995,35.8
Czech Republic,2012,84.8
Czech Republic,2011,84.2
Czech Republic,2010,83.8
Czech Republic,2009,84.0
Czech Republic,2008,82.6
Czech Republic,2007,85.2
Czech Republic,2006,86.7
Czech Republic,2005,87.3
Czech Republic,2004,89.2
Czech Republic,2003,89.8
Czech Republic,2002,90.5
Czech Republic,2001,89.8
Czech Republic,2000,90.3
Czech Republic,1999,90.5
Czech Republic,1998,90.4
Czech Republic,1997,90.3
Czech Republic,1996,90.7
Czech Republic,1995,90.9
Democratic Republic of the Congo,2012,51.4
Democratic Republic of the Congo,2011,50.8
Democratic Republic of the Congo,2010,45.5
Democratic Republic of the Congo,2009,42.1
Democratic Republic of the Congo,2008,47.1
Democratic Republic of the Congo,2007,33.6
Democratic Republic of the Congo,2006,27.4
Democratic Republic of the Congo,2005,23.6
Democratic Republic of the Congo,2004,21.2
Democratic Republic of the Congo,2003,21.7
Democratic Republic of the Congo,2002,6.0
Democratic Republic of the Congo,2001,5.3
Democratic Republic of the Congo,2000,4.2
Democratic Republic of the Congo,1999,5.8
Democratic Republic of the Congo,1998,3.8
Democratic Republic of the Congo,1997,5.0
Democratic Republic of the Congo,1996,3.3
Democratic Republic of the Congo,1995,4.1
Denmark,2012,85.5
Denmark,2011,85.3
Denmark,2010,85.1
Denmark,2009,85.0
Denmark,2008,84.7
Denmark,2007,84.4
Denmark,2006,84.6
Denmark,2005,84.5
Denmark,2004,84.3
Denmark,2003,84.6
Denmark,2002,84.5
Denmark,2001,84.2
Denmark,2000,83.9
Denmark,1999,84.0
Denmark,1998,82.1
Denmark,1997,82.3
Denmark,1996,82.4
Denmark,1995,82.5
Djibouti,2012,59.7
Djibouti,2011,57.4
Djibouti,2010,57.9
Djibouti,2009,70.9
Djibouti,2008,71.4
Djibouti,2007,69.1
Djibouti,2006,66.7
Djibouti,2005,68.5
Djibouti,2004,68.0
Djibouti,2003,67.0
Djibouti,2002,64.5
Djibouti,2001,64.9
Djibouti,2000,67.8
Djibouti,1999,70.9
Djibouti,1998,66.2
Djibouti,1997,61.6
Djibouti,1996,53.5
Djibouti,1995,56.0
Dominica,2012,72.0
Dominica,2011,71.0
Dominica,2010,69.5
Dominica,2009,66.3
Dominica,2008,62.2
Dominica,2007,62.5
Dominica,2006,64.2
Dominica,2005,62.1
Dominica,2004,65.1
Dominica,2003,66.1
Dominica,2002,67.3
Dominica,2001,67.7
Dominica,2000,69.0
Dominica,1999,69.9
Dominica,1998,70.6
Dominica,1997,71.3
Dominica,1996,70.4
Dominica,1995,70.4
Dominican Republic,2012,50.9
Dominican Republic,2011,49.3
Dominican Republic,2010,50.4
Dominican Republic,2009,47.7
Dominican Republic,2008,50.9
Dominican Republic,2007,46.7
Dominican Republic,2006,47.0
Dominican Republic,2005,43.1
Dominican Republic,2004,39.3
Dominican Republic,2003,38.6
Dominican Republic,2002,31.9
Dominican Republic,2001,31.1
Dominican Republic,2000,34.5
Dominican Republic,1999,33.8
Dominican Republic,1998,30.8
Dominican Republic,1997,26.3
Dominican Republic,1996,23.2
Dominican Republic,1995,20.9
Ecuador,2012,44.8
Ecuador,2011,36.1
Ecuador,2010,36.8
Ecuador,2009,35.8
Ecuador,2008,36.1
Ecuador,2007,34.4
Ecuador,2006,31.6
Ecuador,2005,27.7
Ecuador,2004,27.2
Ecuador,2003,25.0
Ecuador,2002,33.7
Ecuador,2001,34.5
Ecuador,2000,31.3
Ecuador,1999,39.4
Ecuador,1998,39.0
Ecuador,1997,53.3
Ecuador,1996,58.6
Ecuador,1995,55.4
Egypt,2012,39.0
Egypt,2011,40.7
Egypt,2010,39.4
Egypt,2009,41.3
Egypt,2008,42.2
Egypt,2007,41.4
Egypt,2006,43.7
Egypt,2005,39.3
Egypt,2004,38.1
Egypt,2003,38.2
Egypt,2002,40.3
Egypt,2001,40.5
Egypt,2000,40.5
Egypt,1999,40.4
Egypt,1998,40.0
Egypt,1997,38.7
Egypt,1996,41.6
Egypt,1995,46.5
El Salvador,2012,62.8
El Salvador,2011,63.6
El Salvador,2010,62.1
El Salvador,2009,60.5
El Salvador,2008,59.7
El Salvador,2007,59.3
El Salvador,2006,62.2
El Salvador,2005,53.0
El Salvador,2004,49.8
El Salvador,2003,47.3
El Salvador,2002,47.0
El Salvador,2001,46.5
El Salvador,2000,46.1
El Salvador,1999,45.8
El Salvador,1998,43.1
El Salvador,1997,43.1
El Salvador,1996,43.1
El Salvador,1995,38.5
Equatorial Guinea,2012,54.3
Equatorial Guinea,2011,54.2
Equatorial Guinea,2010,67.1
Equatorial Guinea,2009,71.5
Equatorial Guinea,2008,53.1
Equatorial Guinea,2007,68.8
Equatorial Guinea,2006,66.4
Equatorial Guinea,2005,56.7
Equatorial Guinea,2004,53.3
Equatorial Guinea,2003,65.9
Equatorial Guinea,2002,51.2
Equatorial Guinea,2001,72.9
Equatorial Guinea,2000,77.4
Equatorial Guinea,1999,55.2
Equatorial Guinea,1998,47.4
Equatorial Guinea,1997,48.0
Equatorial Guinea,1996,52.4
Equatorial Guinea,1995,57.0
Eritrea,2012,47.5
Eritrea,2011,50.5
Eritrea,2010,45.2
Eritrea,2009,44.7
Eritrea,2008,56.8
Eritrea,2007,45.3
Eritrea,2006,45.6
Eritrea,2005,38.8
Eritrea,2004,41.9
Eritrea,2003,40.0
Eritrea,2002,44.3
Eritrea,2001,38.7
Eritrea,2000,39.1
Eritrea,1999,42.8
Eritrea,1998,43.1
Eritrea,1997,42.2
Eritrea,1996,37.3
Eritrea,1995,47.9
Estonia,2012,79.9
Estonia,2011,80.5
Estonia,2010,79.6
Estonia,2009,78.3
Estonia,2008,79.0
Estonia,2007,76.5
Estonia,2006,73.7
Estonia,2005,76.9
Estonia,2004,75.9
Estonia,2003,76.8
Estonia,2002,77.1
Estonia,2001,78.7
Estonia,2000,77.4
Estonia,1999,80.3
Estonia,1998,86.4
Estonia,1997,89.2
Estonia,1996,88.4
Estonia,1995,89.8
Ethiopia,2012,48.4
Ethiopia,2011,50.0
Ethiopia,2010,54.9
Ethiopia,2009,53.2
Ethiopia,2008,51.9
Ethiopia,2007,56.7
Ethiopia,2006,55.3
Ethiopia,2005,60.9
Ethiopia,2004,57.2
Ethiopia,2003,57.9
Ethiopia,2002,54.0
Ethiopia,2001,57.1
Ethiopia,2000,53.6
Ethiopia,1999,46.6
Ethiopia,1998,43.8
Ethiopia,1997,40.9
Ethiopia,1996,38.2
Ethiopia,1995,37.1
Fiji,2012,64.9
Fiji,2011,65.3
Fiji,2010,70.1
Fiji,2009,69.4
Fiji,2008,75.6
Fiji,2007,74.7
Fiji,2006,78.5
Fiji,2005,81.4
Fiji,2004,79.9
Fiji,2003,80.6
Fiji,2002,82.0
Fiji,2001,80.1
Fiji,2000,83.6
Fiji,1999,79.7
Fiji,1998,81.8
Fiji,1997,81.9
Fiji,1996,80.8
Fiji,1995,79.1
Finland,2012,75.4
Finland,2011,75.4
Finland,2010,74.8
Finland,2009,75.2
